,Biden_2020,Total_2020,Other_2020,Perc_Other_2020,Perc_Biden_2020,age_over_18_2019,age_over_65_2019,asian_2019,avg_family_size_2019,bachelors_2019,black_2019,hispanic_2019,households_speak_limited_english_2019,hs_grad_2019,median_age_2019,native_2019,other_single_race_2019,pac_isl_2019,per_capita_income_2019,pop_2019,two_plus_races_2019,unemployment_rate_2019,uninsured_2019,veterans_2019,white_2019,white_not_hispanic_2019,Winner_2020
2630,4458,21418,200,0.009337940050424876,0.2081426837239705,76.2,18.9,0.8,3.06,18.7,12.8,7.9,1.0,84.3,40.7,0.6,0.5,0.1,25038,49611,3.9,3.8,16.3,8.1,81.3,74.4,Trump
2631,840,4408,47,0.010662431941923733,0.190562613430127,72.1,16.5,0.6,3.36,14.4,3.9,55.6,4.9,74.9,36.4,0.4,2.4,0.0,22337,13123,2.6,3.2,23.0,5.2,90.1,39.3,Trump
2632,2144,10399,169,0.016251562650254847,0.2061736705452447,77.8,18.8,1.2,3.09,19.9,4.6,19.4,1.1,91.0,43.1,0.6,2.1,0.5,29412,20862,3.8,6.4,13.1,22.1,87.3,72.6,Trump
2633,1052,2406,19,0.007896924355777268,0.4372402327514547,79.8,17.0,0.2,3.41,7.5,1.5,84.1,15.8,63.6,36.5,0.0,7.6,0.0,21110,7416,3.7,3.6,18.8,6.8,87.0,13.2,Trump
2634,1333,10197,60,0.005884083553986508,0.1307247229577326,76.3,23.3,0.5,2.99,16.7,6.4,18.9,2.7,85.6,43.4,0.2,11.3,0.0,32188,20021,2.9,2.6,10.1,7.8,78.7,73.5,Trump
2635,1750,8086,81,0.010017313875834821,0.2164234479347019,77.8,18.8,1.1,3.21,14.6,11.2,23.7,4.7,84.6,41.1,0.0,5.0,0.0,27227,17058,1.0,1.4,15.8,8.2,81.8,63.3,Trump
2636,1072,8674,79,0.009107678118515095,0.1235877334563062,77.4,24.2,0.8,3.28,14.0,6.8,14.6,2.4,81.8,44.3,0.6,1.6,0.3,30129,17225,0.9,6.7,17.0,9.9,89.0,76.1,Trump
2637,5785,29334,247,0.008420263175836884,0.1972114270130224,73.9,13.0,0.5,3.41,9.7,9.9,24.8,3.8,77.3,35.5,0.6,7.4,0.0,23461,83702,1.0,6.8,19.8,8.8,80.5,63.3,Trump
2638,2213,9095,93,0.010225398570643196,0.2433205057724024,77.5,18.7,0.8,3.26,14.8,17.2,21.9,5.0,81.1,39.9,1.7,2.0,0.3,22595,23417,1.1,5.7,19.0,8.4,76.9,58.7,Trump
2639,131,1353,17,0.012564671101256586,0.0968218773096821,73.5,17.1,1.9,3.25,19.7,0.5,32.0,4.7,82.1,34.7,1.9,9.9,0.0,28131,3398,3.9,5.3,19.9,6.7,81.8,62.5,Trump
2640,819,5054,36,0.007123070834982315,0.1620498614958448,80.0,20.3,1.4,3.61,12.2,2.3,40.0,5.0,76.9,42.2,0.3,1.6,0.0,25370,12139,1.1,2.7,17.9,9.5,93.3,56.1,Trump
2641,2465,12660,116,0.009162717219589389,0.1947077409162717,85.0,36.4,0.3,2.91,25.3,0.7,10.4,1.3,85.8,57.4,1.5,2.3,0.0,37050,21047,2.8,5.9,17.3,14.1,92.4,86.4,Trump
2642,4,66,2,0.030303030303030276,0.0606060606060606,74.5,25.5,0.0,3.9,0.0,0.0,12.2,6.7,80.3,55.2,3.1,0.0,0.0,33624,98,0.0,0.0,12.2,5.5,96.9,84.7,Trump
2643,40017,120771,1893,0.015674292669597856,0.3313461012991529,76.0,12.2,2.2,3.18,30.1,7.0,35.4,2.7,86.2,30.8,1.0,4.7,0.1,27922,304808,2.9,3.3,13.0,6.2,82.1,53.5,Trump
2644,428,2293,12,0.005233318796336817,0.1866550370693414,72.9,16.9,0.8,3.25,17.3,1.1,47.2,4.9,75.4,37.3,0.3,3.8,0.1,24917,5830,4.7,6.3,18.7,6.8,89.2,49.3,Trump
2645,490,3436,42,0.012223515715948818,0.1426076833527357,77.5,21.8,0.7,3.1,17.3,1.1,32.3,4.2,76.8,44.6,0.3,10.0,0.0,24311,8057,5.1,3.2,20.6,8.9,82.8,60.5,Trump
2646,36688,97771,1540,0.015751091837047815,0.3752441930633828,75.3,14.1,1.6,3.24,24.2,14.6,26.3,6.2,84.9,33.3,0.4,2.6,0.1,25703,251089,2.2,3.9,14.5,7.7,78.4,55.9,Trump
2647,53,516,3,0.005813953488372103,0.1027131782945736,71.1,18.3,0.0,3.35,28.8,0.0,49.7,1.9,92.7,38.2,1.2,0.0,0.0,31455,774,0.0,6.6,17.8,5.3,98.8,49.1,Trump
2648,1088,5297,40,0.007551444213705905,0.2053992826127997,78.6,15.2,3.4,3.27,14.7,16.4,23.2,3.2,80.8,35.2,0.2,4.4,0.1,20748,14197,2.6,3.7,15.4,8.0,73.0,55.0,Trump
2649,1339,4864,55,0.011307565789473784,0.2752878289473684,82.1,25.9,0.3,2.73,14.7,22.9,4.1,1.9,85.2,50.6,0.1,2.1,0.4,27566,10017,1.4,10.1,11.6,9.6,72.8,70.8,Trump
2650,288,2160,15,0.00694444444444442,0.1333333333333333,68.9,12.1,0.1,4.06,18.3,0.8,45.0,6.8,77.4,32.7,2.0,16.9,0.1,30548,5649,0.7,3.4,10.9,4.3,79.3,53.9,Trump
2651,457,2474,26,0.010509296685529468,0.1847210994341148,76.2,24.4,2.4,3.17,27.6,0.0,22.2,6.3,87.7,46.3,2.0,1.2,0.0,30388,4186,5.8,6.6,19.0,9.5,88.5,74.2,Trump
2652,3733,13726,148,0.010782456651610262,0.2719656127058137,74.2,16.3,1.9,3.35,17.4,10.4,42.5,7.2,80.6,38.2,0.4,16.8,0.3,25172,36774,1.8,5.6,17.9,8.8,68.4,43.6,Trump
2653,8332,15346,133,0.008666753551414164,0.5429427863938485,68.5,11.5,0.5,3.99,12.7,0.5,95.2,26.6,59.5,29.6,1.4,3.8,0.0,16779,58174,0.7,9.1,31.1,1.8,93.0,2.5,Biden
2654,6773,22644,229,0.010113054230701302,0.2991079314608726,76.8,16.5,0.7,3.54,19.8,2.7,52.0,2.7,83.2,39.0,0.6,3.3,0.0,27475,50057,2.0,3.4,14.0,11.1,90.8,43.6,Trump
2655,197,1028,8,0.0077821011673151474,0.1916342412451362,87.4,31.4,0.0,2.72,18.0,0.0,41.7,10.8,77.9,51.8,0.1,10.3,0.0,25742,2119,8.8,3.7,31.0,11.7,80.7,54.8,Trump
2656,12329,58856,903,0.015342530922930586,0.209477368492592,71.6,10.3,2.0,3.56,27.4,6.7,44.7,5.0,84.5,31.7,0.6,6.1,0.0,39248,168167,2.5,2.9,16.6,6.2,82.2,45.4,Trump
2657,2496,10576,96,0.009077155824508298,0.2360060514372163,75.6,20.3,0.6,3.3,14.1,10.4,26.4,2.6,81.4,41.7,0.3,1.6,0.0,25714,24770,1.9,3.5,13.5,8.4,85.3,62.4,Trump
2658,271,2505,17,0.006786427145708651,0.1081836327345309,80.8,30.8,0.2,3.31,18.3,0.4,21.0,3.5,83.0,52.1,0.2,0.9,0.0,27374,4889,0.0,0.6,17.8,11.1,98.3,78.2,Trump
2659,397,2579,12,0.004652966265994651,0.1539356339666537,80.2,15.4,0.4,3.38,11.3,9.9,39.9,4.2,78.7,33.9,2.1,5.3,0.0,21136,8523,2.2,2.1,18.1,5.3,80.1,47.9,Trump
2660,1097,9814,102,0.010393315671489711,0.111779091094355,77.1,22.4,0.0,3.02,16.9,0.7,11.0,2.5,85.7,44.6,0.8,1.2,0.0,28096,19489,1.9,5.1,18.7,9.5,95.5,85.8,Trump
2661,74377,271451,3692,0.013600981392590139,0.2739978854378875,73.5,12.8,2.9,3.34,34.5,5.0,24.1,3.4,87.7,37.1,0.4,2.5,0.0,41211,571949,2.7,3.9,14.1,7.5,86.4,66.0,Trump
2662,1062,5508,87,0.015795206971677578,0.1928104575163398,68.5,10.7,6.8,3.73,14.3,3.8,56.1,15.1,67.3,30.8,0.5,9.7,0.0,23001,21399,2.5,5.4,17.3,4.4,76.7,32.5,Trump
2663,1669,5587,46,0.008233398961875915,0.2987291927689278,77.0,21.5,0.2,3.04,14.3,23.3,9.9,0.4,88.6,43.0,0.3,4.2,0.1,22971,12373,2.7,6.7,15.8,12.1,69.3,64.4,Trump
2664,46,652,2,0.0030674846625765584,0.0705521472392638,74.5,31.4,0.0,3.32,16.8,1.5,19.6,0.0,87.5,41.3,0.0,7.8,0.0,29071,1252,3.1,8.0,18.4,12.3,87.5,74.4,Trump
2665,9000,26763,385,0.014385532264693857,0.3362851698240107,76.8,14.2,1.6,3.09,24.5,17.7,19.4,3.0,82.9,30.9,1.1,1.2,0.0,23617,65339,1.9,7.6,17.5,6.8,76.4,59.5,Trump
2666,5101,19121,220,0.011505674389414855,0.2667747502745672,73.8,16.8,0.7,3.32,15.9,12.2,27.3,5.1,78.4,38.1,1.9,6.6,1.6,23786,48995,2.9,6.0,18.4,7.7,74.3,56.0,Trump
2667,1173,6094,39,0.006399737446668996,0.1924844108959632,79.8,20.1,0.6,3.04,9.7,20.3,3.6,0.0,83.4,44.3,0.3,0.3,0.0,21659,13914,3.0,8.3,20.0,9.2,75.6,73.5,Trump
2668,1162,5356,63,0.011762509335324856,0.2169529499626587,74.0,17.6,0.3,3.32,15.2,6.0,37.7,4.9,82.3,37.5,0.5,4.3,0.0,25094,14904,1.1,6.8,19.0,7.4,87.8,55.5,Trump
2669,60925,127314,1772,0.013918343622853713,0.4785412444821465,75.2,14.1,2.1,3.33,21.8,3.7,63.7,4.3,82.8,35.5,0.5,1.9,0.1,27740,361540,1.7,4.8,17.1,9.7,90.1,29.5,Trump
2670,302,3156,42,0.013307984790874583,0.0956907477820025,68.9,10.5,0.3,3.4,15.6,0.8,54.2,9.0,74.4,32.3,0.9,7.3,0.0,23624,10131,3.0,5.1,21.1,6.5,87.7,43.1,Trump
2671,81,1009,11,0.010901883052527261,0.0802775024777007,66.4,14.8,1.9,3.25,22.0,3.2,15.2,1.9,90.3,35.9,0.0,0.0,0.0,26408,2094,2.8,1.5,10.4,5.0,92.1,77.1,Trump
2672,6357,35994,451,0.012529866088792585,0.1766127687947991,75.2,15.6,1.2,3.14,15.5,8.7,7.7,0.8,87.9,37.9,0.3,0.7,0.0,30114,84069,1.6,4.8,15.9,8.3,87.4,80.7,Trump
2673,2178,12485,128,0.010252302763316012,0.1744493392070484,76.6,19.4,0.8,3.31,16.6,2.5,19.9,3.9,84.2,40.6,0.7,2.8,0.1,25150,28540,1.6,6.4,19.5,9.7,91.6,75.0,Trump
2674,2057,11451,68,0.005938345995982863,0.1796349663784822,76.4,18.7,0.2,3.13,16.1,17.3,8.7,1.0,82.9,39.2,0.2,0.7,0.0,26577,23327,0.6,5.1,17.1,8.3,81.0,73.2,Trump
2675,13017,76128,1066,0.014002732240437132,0.1709883354350567,75.2,15.3,0.6,3.43,26.4,1.3,12.3,2.0,88.6,39.7,0.9,1.5,0.1,35142,133811,2.4,4.3,14.5,9.8,93.2,83.5,Trump
2676,488,2650,27,0.010188679245282994,0.1841509433962264,70.7,13.5,0.4,3.64,17.9,1.2,63.3,11.9,70.8,33.4,0.4,5.9,0.3,23859,9718,5.3,1.6,19.9,3.7,86.5,34.1,Trump
2677,1382,4668,71,0.015209940017138046,0.2960582690659811,75.4,12.7,0.6,3.52,9.8,3.5,68.8,9.8,69.1,35.9,1.1,10.6,0.2,21120,15815,1.5,2.1,18.1,6.7,82.6,25.2,Trump
2678,5387,24181,221,0.00913940697241633,0.2227782143004838,79.7,18.5,0.8,3.01,13.1,9.8,15.3,2.1,81.6,43.7,1.6,1.7,0.1,25164,48913,2.0,7.2,18.2,10.9,84.0,70.9,Trump
2679,9921,33321,580,0.0174064403829417,0.2977401638606284,72.5,12.2,5.4,3.23,14.9,10.1,38.3,7.5,77.0,33.9,0.6,2.5,0.2,22568,119674,3.0,3.2,22.1,6.9,78.2,44.1,Trump
2680,1463,2217,33,0.01488497970230046,0.6599007668019846,74.1,24.1,1.3,4.09,21.2,0.0,83.7,32.3,53.4,41.9,2.9,1.7,0.0,15337,6975,0.0,10.9,26.1,1.4,94.1,13.0,Biden
2681,842,6053,56,0.00925161077151826,0.1391045762431852,80.5,24.6,0.4,3.19,13.7,3.5,9.1,2.1,85.4,48.4,0.6,5.1,0.0,27938,11766,1.2,2.9,19.4,12.1,89.3,85.3,Trump
2682,12802,64674,1076,0.016637288554906315,0.1979466246095803,75.9,14.7,1.9,3.22,32.4,2.7,21.6,1.8,92.3,35.9,0.5,2.4,0.3,34293,134026,3.4,3.1,9.5,9.3,88.7,71.7,Trump
2683,172,1124,10,0.008896797153024938,0.1530249110320284,67.3,8.2,0.2,4.1,10.5,0.8,68.8,10.2,82.2,30.0,0.0,51.6,0.0,25600,3766,1.7,6.2,22.1,4.5,45.6,29.8,Trump
2684,320,1982,19,0.009586276488395606,0.1614530776992936,74.3,28.6,0.1,3.56,17.4,0.6,26.3,2.7,83.3,47.4,0.0,4.1,0.0,18235,3408,0.0,1.7,26.6,12.1,95.2,73.1,Trump
2685,1246,5806,43,0.00740613158801251,0.2146055804340337,79.9,24.4,0.1,3.02,12.5,16.8,7.3,0.6,85.4,45.9,0.5,1.1,0.0,22689,12171,2.3,6.6,14.4,5.5,79.2,73.4,Trump
2686,1395,3687,38,0.010306482234879288,0.3783563873067534,77.8,12.7,1.3,4.68,12.3,2.9,74.7,10.5,69.7,35.8,0.1,17.3,0.1,20020,15492,0.8,8.1,20.4,5.9,77.5,22.3,Trump
2687,1108,3366,48,0.014260249554367221,0.3291740938799762,76.8,21.6,0.3,3.42,11.5,6.7,50.4,2.4,80.3,43.3,0.3,7.8,0.0,24248,7145,4.2,7.4,15.9,9.0,80.7,41.6,Trump
2688,17,550,4,0.0072727272727273196,0.0309090909090909,73.0,25.6,0.0,2.94,25.0,0.0,13.3,0.0,92.7,43.2,0.0,0.0,0.0,30955,805,2.9,0.0,10.6,7.7,97.1,83.9,Trump
2689,2374,8099,79,0.00975429065316713,0.2931226077293493,76.2,19.0,0.2,3.13,16.1,20.4,21.0,3.4,84.5,41.5,0.5,1.3,0.1,26033,16990,1.1,6.8,13.3,6.2,76.4,57.2,Trump
2690,16412,53891,753,0.013972648494182671,0.304540646861257,72.8,12.1,2.7,3.29,40.7,6.3,17.6,1.6,92.7,37.5,0.4,2.4,0.0,42346,97175,3.1,3.4,11.5,8.2,85.0,70.8,Trump
2691,552,4409,50,0.011340440009072417,0.1251984577001587,76.7,20.6,0.1,3.08,18.1,3.0,34.2,0.9,79.2,40.8,0.2,3.0,0.0,24402,10277,1.2,2.1,13.6,8.1,92.5,61.5,Trump
2692,4629,21368,205,0.009593785099213825,0.2166323474354174,77.4,16.4,0.5,3.18,15.5,16.9,16.8,2.6,80.6,38.2,0.2,1.7,0.1,26658,53755,2.6,6.6,18.4,7.7,78.1,63.7,Trump
2693,669,5487,34,0.006196464370329835,0.1219245489338436,81.3,30.5,0.1,2.95,17.6,5.6,4.6,0.3,84.7,53.0,0.7,0.8,0.3,24870,10471,3.3,8.8,12.5,14.0,89.3,85.5,Trump
2694,980,4002,15,0.0037481259370314435,0.2448775612193903,80.2,26.4,0.2,2.76,14.0,21.3,7.2,1.9,82.3,49.3,1.6,0.9,0.0,23683,8286,2.3,7.4,14.8,11.3,73.8,69.1,Trump
2695,2337,12638,140,0.011077702168064696,0.1849184997626206,77.9,22.1,0.0,3.5,11.2,9.2,13.1,0.7,84.5,44.9,0.8,1.8,0.0,23312,28180,2.4,6.4,19.5,9.3,85.6,74.7,Trump
2696,8988,25888,384,0.014833127317676276,0.3471878862793572,73.0,14.6,1.0,3.42,15.6,1.7,57.8,4.4,79.9,35.5,0.3,2.2,0.1,26054,67008,2.4,4.8,16.8,8.8,92.3,38.4,Trump
2697,287,2602,7,0.0026902382782476586,0.1102997694081475,79.2,23.1,0.2,3.28,14.1,2.0,30.1,7.2,74.8,42.4,0.0,7.8,0.0,24961,5991,4.9,1.8,18.6,8.2,85.1,64.2,Trump
2698,211,1159,8,0.00690250215703192,0.182053494391717,73.6,18.8,0.0,3.65,16.6,0.5,53.0,7.8,79.6,36.2,0.0,36.8,0.4,26560,2983,0.2,11.6,21.6,3.2,62.1,46.1,Trump
2699,818,5869,68,0.011586300903050017,0.1393763843925711,74.9,15.1,0.3,3.13,16.2,4.6,40.4,2.2,78.7,36.4,0.2,5.9,0.0,24552,17096,2.9,3.1,18.9,6.2,86.1,52.8,Trump
2700,130,1628,14,0.008599508599508643,0.0798525798525798,76.6,19.2,0.2,3.06,30.5,0.2,11.5,0.2,86.4,43.0,0.3,0.9,0.0,24852,3296,2.5,5.4,12.8,9.1,95.8,85.4,Trump
2701,2068,10084,41,0.004065846886156188,0.2050773502578342,73.8,17.4,0.4,3.24,13.8,19.1,18.3,4.3,76.4,38.0,1.0,1.1,0.0,21950,25349,0.5,7.9,21.7,6.1,77.8,61.6,Trump
2702,91,991,14,0.014127144298688332,0.0918264379414732,77.4,13.3,0.0,3.47,15.0,1.2,44.6,7.6,79.0,40.1,0.4,5.8,0.0,30467,3059,4.3,1.0,20.6,6.3,88.3,53.4,Trump
2703,29615,100075,1380,0.013789657756682505,0.2959280539595303,75.4,16.2,1.7,3.44,26.4,17.5,19.5,3.9,85.8,36.6,0.3,1.8,0.1,28483,227449,1.8,5.2,16.3,6.9,76.8,59.7,Trump
2704,768,4947,74,0.01495856074388524,0.1552456033959975,77.5,18.3,0.3,2.97,26.4,1.2,18.6,1.3,89.6,41.0,1.3,7.6,0.8,29449,8860,0.1,4.6,13.6,6.9,88.8,79.1,Trump
2705,9123,17525,155,0.00884450784593438,0.5205706134094151,67.0,11.2,0.0,4.54,9.9,0.1,99.2,35.0,53.3,28.8,0.1,4.2,0.0,14179,64078,0.4,13.1,34.8,1.5,95.3,0.7,Biden
2706,397,3800,18,0.00473684210526315,0.1044736842105263,77.4,19.5,0.3,3.33,16.2,2.8,23.7,1.5,78.5,39.4,0.6,2.8,0.0,25015,9364,3.2,6.4,19.2,6.7,90.1,71.1,Trump
2707,51,639,4,0.006259780907668322,0.0798122065727699,65.6,12.7,0.0,3.01,9.5,0.0,52.1,4.8,89.4,40.8,0.0,7.9,0.0,28757,1231,1.0,2.2,22.9,4.7,91.1,47.0,Trump
2708,116,736,5,0.006793478260869623,0.1576086956521739,73.0,20.3,0.0,3.2,14.8,2.0,21.3,2.6,81.3,47.1,2.6,2.2,0.0,25638,1476,0.8,3.0,14.0,9.4,92.3,75.9,Trump
2709,322,1557,13,0.008349389852280065,0.2068079640333975,73.6,18.1,0.0,3.35,17.1,0.1,65.6,10.7,73.9,38.6,0.4,36.8,0.2,26904,3824,0.0,8.1,17.8,10.2,62.6,34.1,Trump
2710,478,2355,32,0.013588110403397025,0.2029723991507431,74.8,18.4,0.2,3.34,15.3,6.0,44.0,9.8,73.3,35.9,3.2,1.8,0.1,19697,7432,5.0,6.4,20.2,5.3,83.7,46.2,Trump
2711,411567,834697,13389,0.016040551241947754,0.4930735344681962,73.5,11.0,5.4,3.44,32.3,16.5,28.8,6.3,86.1,34.4,0.5,7.1,0.2,33292,2049770,3.2,4.3,16.1,7.2,67.0,46.7,Trump
2712,14588,55112,977,0.0177275366526346,0.2646973435912324,75.2,14.2,2.2,3.18,25.2,8.0,24.4,2.4,89.3,32.5,0.8,9.8,0.0,27162,136870,2.5,2.7,14.0,10.7,76.7,63.4,Trump
2713,119,458,5,0.01091703056768556,0.259825327510917,84.9,32.7,0.0,2.85,18.4,1.1,56.7,1.0,86.5,55.2,0.3,30.0,0.0,25687,896,2.5,1.0,9.5,9.7,66.1,39.4,Trump
2714,757,3612,43,0.011904761904762085,0.209579180509413,72.5,15.1,0.0,3.47,11.4,4.9,55.0,10.7,68.4,34.6,0.1,2.3,0.0,20627,12528,1.5,5.5,23.1,4.2,91.1,39.5,Trump
2715,82,899,11,0.012235817575083408,0.0912124582869855,84.0,28.0,0.0,2.73,21.7,1.0,13.2,0.3,86.6,52.3,0.0,0.3,0.0,30463,1436,1.0,5.8,15.9,7.9,97.8,84.8,Trump
2716,2856,10539,113,0.010722079893728087,0.2709934528892684,71.1,14.0,1.1,3.42,16.3,9.0,43.0,6.8,76.7,34.1,0.9,16.4,0.0,21730,32640,2.3,3.6,18.1,7.5,70.4,45.2,Trump
2717,12239,45210,658,0.014554302145542986,0.2707144437071444,76.2,15.1,1.3,3.25,24.5,4.3,39.9,3.5,86.3,34.1,0.4,5.2,0.1,29505,117986,2.0,3.4,13.7,10.7,86.8,53.3,Trump
2718,435860,610349,13152,0.021548327268497203,0.7141160221447074,78.0,9.5,6.7,3.25,50.0,8.3,33.8,6.0,89.3,34.2,0.6,8.2,0.1,43658,1226805,3.6,3.5,13.1,5.4,72.5,49.0,Biden
2719,1323,6938,36,0.005188815220524723,0.1906889593542807,79.6,26.2,0.0,2.92,12.9,9.9,10.0,1.2,83.1,48.6,0.1,2.1,0.0,25026,14620,1.9,7.9,19.9,13.2,85.9,78.4,Trump
2720,1403,9660,63,0.006521739130434856,0.1452380952380952,80.7,21.6,0.3,3.27,13.4,10.7,7.7,0.1,82.0,42.4,0.1,1.9,0.0,20249,21518,2.3,12.7,16.9,10.0,84.6,79.0,Trump
2721,2877,18887,201,0.01064224069465769,0.1523269974056229,76.1,17.9,0.3,3.45,17.1,8.2,8.6,1.3,85.8,41.4,0.5,2.4,0.0,25285,41018,2.0,5.0,16.7,8.6,86.6,80.4,Trump
2722,170,1368,20,0.014619883040935644,0.1242690058479532,73.8,16.7,0.7,3.5,9.6,6.0,53.7,10.4,75.6,39.6,0.6,47.6,0.0,25447,3659,0.1,5.7,11.2,6.5,45.0,39.1,Trump
2723,4073,10342,95,0.009185844130729093,0.3938309804679946,72.9,16.7,1.0,3.67,17.9,0.6,71.7,9.8,75.8,33.7,0.4,3.9,0.1,20329,26920,0.7,4.9,17.3,7.9,93.3,26.2,Trump
2724,6771,15272,217,0.0142090099528549,0.4433603981141959,71.5,14.1,0.8,3.58,18.4,1.4,82.0,12.3,68.2,31.8,0.4,3.8,0.0,21370,48969,0.9,3.9,18.0,8.8,92.7,15.3,Trump
2725,3516,25994,208,0.008001846579980043,0.1352619835346618,76.8,20.0,0.5,3.15,15.8,2.8,10.9,2.1,84.6,42.8,0.5,1.1,0.1,27900,55103,1.8,4.4,18.1,8.8,93.2,83.7,Trump
2726,10380,34188,450,0.013162513162513267,0.3036153036153036,74.5,15.8,1.2,3.37,20.0,6.0,46.9,2.9,83.8,35.9,0.2,2.7,0.1,29199,92109,2.4,5.6,16.8,8.2,87.4,44.7,Trump
2727,7884,23612,353,0.014950025410808032,0.333898017956971,85.1,12.7,1.3,3.1,20.8,23.2,17.9,2.7,86.0,35.3,0.4,0.6,0.0,18544,72321,1.4,3.0,13.3,8.0,73.0,56.4,Trump
2728,8191,22734,283,0.01244831529867152,0.3602973519838128,75.8,11.6,1.0,3.67,21.1,24.9,30.1,6.9,82.5,28.9,0.9,13.5,0.0,25401,51832,1.6,4.1,20.3,4.7,58.1,42.9,Trump
2729,764,4060,55,0.013546798029556717,0.1881773399014778,72.4,13.8,1.0,3.51,12.5,4.0,53.7,7.6,78.6,33.9,1.5,5.8,0.0,25931,11658,1.5,5.0,19.1,6.1,86.2,40.0,Trump
2730,4261,17418,198,0.011367550809507576,0.2446319898955103,78.1,21.0,1.7,3.23,26.8,16.5,16.1,2.1,86.7,41.5,0.3,1.2,0.1,32625,35163,1.8,4.9,11.6,7.8,78.4,64.0,Trump
2731,41820,68397,679,0.009927335994268704,0.6114303258914865,66.8,9.2,0.5,4.13,18.9,0.4,95.5,25.3,67.6,28.8,0.2,2.4,0.0,18466,273526,0.5,4.1,27.7,2.7,95.9,3.5,Biden
2732,4694,16761,141,0.0084123858958296,0.2800548893264125,74.0,16.6,0.3,3.34,18.0,14.3,41.4,5.4,78.3,37.3,0.1,3.7,0.0,25298,41577,1.0,5.0,18.8,6.0,80.6,44.5,Trump
2733,168,2337,10,0.004278990158322671,0.0718870346598202,74.4,19.2,0.1,2.89,16.8,3.2,26.0,5.0,80.2,39.6,0.3,4.9,0.0,27093,5338,3.9,4.8,19.1,6.5,87.6,68.5,Trump
2734,13161,46030,800,0.01737996958505328,0.2859222246361069,77.6,14.5,2.4,3.03,23.1,10.4,19.2,2.4,86.6,34.5,1.0,3.8,0.1,24872,131596,3.4,4.2,14.1,11.6,79.0,65.3,Trump
2735,956,4524,44,0.00972590627763048,0.2113174182139699,77.6,18.5,0.9,2.91,15.2,10.1,29.1,2.7,77.2,39.4,1.5,7.3,0.0,23696,12833,2.1,4.1,14.7,6.9,78.1,58.1,Trump
2736,3108,5549,0,5.551115123125783e-17,0.5601009190845198,75.9,13.7,0.0,4.08,8.9,0.6,88.2,14.4,65.7,33.0,0.7,1.3,0.0,14888,21588,0.3,12.4,27.6,3.5,97.2,11.2,Biden
2737,143795,289312,5788,0.02000608339785437,0.4970239741179073,74.0,11.8,6.8,3.55,41.3,6.4,24.4,2.9,93.2,36.3,0.3,2.5,0.1,37242,547604,4.2,4.2,9.3,8.6,79.7,59.4,Trump
2738,6350,25013,200,0.007995842162075717,0.2538679886459041,75.5,15.4,0.4,3.47,21.8,1.4,39.7,3.5,87.6,40.2,0.4,1.9,0.1,32312,49173,3.3,4.7,12.9,12.4,92.6,57.0,Trump
2739,358,2126,15,0.00705550329256821,0.1683913452492944,70.1,11.5,0.0,3.63,8.2,5.0,61.0,9.7,69.2,33.1,1.4,2.2,0.0,24467,7867,3.5,3.4,20.7,5.5,87.8,35.1,Trump
2740,4973,32362,357,0.011031456646684368,0.1536678820839256,75.2,14.9,0.5,3.39,18.0,1.4,19.3,4.3,85.3,38.3,0.5,1.6,0.2,29418,66290,2.3,4.0,17.9,9.7,93.5,76.8,Trump
2741,3509,22779,221,0.009701918433645096,0.1540453926862461,80.6,26.7,0.6,3.13,16.6,5.0,10.0,1.1,84.7,47.9,0.9,2.6,0.1,29005,44366,1.5,5.4,13.1,11.6,89.3,82.5,Trump
2742,420,2631,37,0.014063093880653854,0.1596351197263397,67.0,11.5,0.0,3.96,12.7,0.4,66.5,15.2,63.5,30.3,0.2,1.6,0.0,24582,8631,1.5,4.6,27.9,2.7,96.3,31.8,Trump
2743,1034,8239,95,0.011530525549217185,0.1255006675567423,75.7,20.4,0.3,2.86,19.3,2.1,18.7,7.0,83.0,41.1,0.7,0.8,0.0,27423,18036,0.4,3.8,19.4,8.9,95.7,77.9,Trump
2744,1826,3874,15,0.0038719669592153227,0.4713474445018069,66.5,13.8,0.8,3.77,11.6,0.0,94.4,29.2,61.9,29.5,0.0,5.1,0.0,20169,14304,0.4,9.8,28.5,4.3,93.7,4.6,Trump
2745,2864,4379,25,0.005709065996802931,0.6540306005937429,70.5,13.8,0.1,3.75,10.9,0.3,93.9,12.0,66.9,32.9,0.0,3.6,0.0,13835,12039,0.7,7.2,16.0,4.5,95.3,5.1,Biden
2746,357,3100,48,0.015483870967741953,0.1151612903225806,67.2,14.2,0.3,3.43,21.1,0.0,12.0,2.1,88.9,33.0,1.0,2.5,0.0,23382,6517,2.6,3.3,12.7,7.5,93.6,84.3,Trump
2747,4473,27027,1006,0.03722203722203721,0.1655011655011655,68.1,12.7,0.8,3.52,23.9,0.7,9.4,1.4,93.1,32.6,1.2,2.6,0.1,24797,53946,1.5,3.8,7.6,6.4,93.1,87.0,Trump
2748,16650,57571,2889,0.05018151499887091,0.2892081082489448,69.5,9.1,2.1,3.58,38.3,0.8,10.7,2.2,93.1,25.2,0.5,3.1,0.4,23713,124165,2.5,1.9,6.6,3.9,90.8,83.6,Trump
2749,2392,9369,284,0.03031273348276231,0.255310065108336,73.8,16.8,0.0,3.11,17.1,0.4,13.3,0.8,91.6,37.5,0.5,2.4,0.1,23862,20308,1.3,6.7,9.5,7.6,95.3,85.5,Trump
